,DATE,CORESTICKM159SFRBATL
0,1968-02-04,
1,1968-02-11,
2,1968-02-18,
3,1968-02-25,
4,1968-03-03,
5,1968-03-10,
6,1968-03-17,
7,1968-03-24,
8,1968-03-31,4.142163975
9,1968-04-07,4.173195157461539
10,1968-04-14,4.204226339923077
11,1968-04-21,4.235257522384615
12,1968-04-28,4.266288704846153
13,1968-05-05,4.297319887307692
14,1968-05-12,4.328351069769231
15,1968-05-19,4.359382252230769
16,1968-05-26,4.390413434692308
17,1968-06-02,4.421444617153846
18,1968-06-09,4.452475799615384
19,1968-06-16,4.483506982076923
20,1968-06-23,4.514538164538461
21,1968-06-30,4.545569347
22,1968-07-07,4.576211595377049
23,1968-07-14,4.606853843754098
24,1968-07-21,4.637496092131148
25,1968-07-28,4.668138340508197
26,1968-08-04,4.698780588885246
27,1968-08-11,4.729422837262295
28,1968-08-18,4.7600650856393445
29,1968-08-25,4.7907073340163935
30,1968-09-01,4.8213495823934425
31,1968-09-08,4.8519918307704915
32,1968-09-15,4.882634079147541
33,1968-09-22,4.91327632752459
34,1968-09-29,4.943918575901639
35,1968-10-06,4.974560824278688
36,1968-10-13,5.005203072655737
37,1968-10-20,5.035845321032787
38,1968-10-27,5.066487569409836
39,1968-11-03,5.097129817786885
40,1968-11-10,5.127772066163934
41,1968-11-17,5.158414314540984
42,1968-11-24,5.189056562918033
43,1968-12-01,5.219698811295082
44,1968-12-08,5.250341059672131
45,1968-12-15,5.28098330804918
46,1968-12-22,5.31162555642623
47,1968-12-29,5.342267804803279
48,1969-01-05,5.372910053180328
49,1969-01-12,5.403552301557378
50,1969-01-19,5.434194549934427
51,1969-01-26,5.464836798311476
52,1969-02-02,5.495479046688525
53,1969-02-09,5.526121295065574
54,1969-02-16,5.556763543442623
55,1969-02-23,5.5874057918196725
56,1969-03-02,5.618048040196721
57,1969-03-09,5.64869028857377
58,1969-03-16,5.67933253695082
59,1969-03-23,5.709974785327869
60,1969-03-30,5.740617033704918
61,1969-04-06,5.771259282081967
62,1969-04-13,5.801901530459016
63,1969-04-20,5.832543778836066
64,1969-04-27,5.863186027213115
65,1969-05-04,5.893828275590164
66,1969-05-11,5.924470523967213
67,1969-05-18,5.955112772344263
68,1969-05-25,5.985755020721312
69,1969-06-01,6.016397269098361
70,1969-06-08,6.04703951747541
71,1969-06-15,6.077681765852459
72,1969-06-22,6.108324014229509
73,1969-06-29,6.138966262606558
74,1969-07-06,6.169608510983607
75,1969-07-13,6.200250759360657
76,1969-07-20,6.230893007737706
77,1969-07-27,6.261535256114755
78,1969-08-03,6.292177504491804
79,1969-08-10,6.322819752868853
80,1969-08-17,6.3534620012459015
81,1969-08-24,6.384104249622951
82,1969-08-31,6.414746498
83,1969-09-07,6.4164883470000005
84,1969-09-14,6.4182301960000006
85,1969-09-21,6.419972045000001
86,1969-09-28,6.421713894
87,1969-10-05,6.423455743
88,1969-10-12,6.425197592
89,1969-10-19,6.426939441
90,1969-10-26,6.42868129
91,1969-11-02,6.430423139
92,1969-11-09,6.432164987999999
93,1969-11-16,6.433906836999999
94,1969-11-23,6.4356486859999995
95,1969-11-30,6.437390535
96,1969-12-07,6.457019157923076
97,1969-12-14,6.476647780846154
98,1969-12-21,6.49627640376923
99,1969-12-28,6.515905026692307
100,1970-01-04,6.535533649615385
101,1970-01-11,6.555162272538461
102,1970-01-18,6.574790895461538
103,1970-01-25,6.594419518384615
104,1970-02-01,6.614048141307692
105,1970-02-08,6.633676764230769
106,1970-02-15,6.6533053871538455
107,1970-02-22,6.672934010076923
108,1970-03-01,6.692562633
109,1970-03-08,6.712191255923076
110,1970-03-15,6.731819878846154
111,1970-03-22,6.7514485017692305
112,1970-03-29,6.771077124692307
113,1970-04-05,6.790705747615385
114,1970-04-12,6.810334370538461
115,1970-04-19,6.829962993461538
116,1970-04-26,6.849591616384615
117,1970-05-03,6.869220239307692
118,1970-05-10,6.888848862230769
119,1970-05-17,6.9084774851538455
120,1970-05-24,6.928106108076923
121,1970-05-31,6.947734731
122,1970-06-07,6.9496525390285715
123,1970-06-14,6.951570347057142
124,1970-06-21,6.953488155085714
125,1970-06-28,6.955405963114286
126,1970-07-05,6.957323771142857
127,1970-07-12,6.959241579171429
128,1970-07-19,6.9611593871999995
129,1970-07-26,6.963077195228571
130,1970-08-02,6.964995003257143
131,1970-08-09,6.966912811285714
132,1970-08-16,6.968830619314286
133,1970-08-23,6.9707484273428575
134,1970-08-30,6.972666235371428
135,1970-09-06,6.9745840434
136,1970-09-13,6.976501851428571
137,1970-09-20,6.978419659457143
138,1970-09-27,6.980337467485715
139,1970-10-04,6.9822552755142855
140,1970-10-11,6.984173083542857
141,1970-10-18,6.986090891571429
142,1970-10-25,6.9880086996
143,1970-11-01,6.989926507628572
144,1970-11-08,6.991844315657143
145,1970-11-15,6.993762123685714
146,1970-11-22,6.995679931714286
147,1970-11-29,6.997597739742857
148,1970-12-06,6.999515547771429
149,1970-12-13,7.001433355800001
150,1970-12-20,7.0033511638285715
151,1970-12-27,7.005268971857143
152,1971-01-03,7.007186779885714
153,1971-01-10,7.009104587914286
154,1971-01-17,7.011022395942858
155,1971-01-24,7.012940203971429
156,1971-01-31,7.014858012
157,1971-02-07,6.843544753750001
158,1971-02-14,6.6722314955
159,1971-02-21,6.50091823725
160,1971-02-28,6.329604979
161,1971-03-07,6.273804167971429
162,1971-03-14,6.218003356942857
163,1971-03-21,6.162202545914286
164,1971-03-28,6.106401734885714
165,1971-04-04,6.050600923857143
166,1971-04-11,5.994800112828571
167,1971-04-18,5.9389993018
168,1971-04-25,5.883198490771429
169,1971-05-02,5.827397679742857
170,1971-05-09,5.771596868714286
171,1971-05-16,5.715796057685714
172,1971-05-23,5.659995246657143
173,1971-05-30,5.604194435628571
174,1971-06-06,5.5483936246
175,1971-06-13,5.492592813571429
176,1971-06-20,5.436792002542857
177,1971-06-27,5.380991191514286
178,1971-07-04,5.325190380485714
179,1971-07-11,5.269389569457143
180,1971-07-18,5.213588758428571
181,1971-07-25,5.1577879474
182,1971-08-01,5.101987136371429
183,1971-08-08,5.046186325342857
184,1971-08-15,4.990385514314286
185,1971-08-22,4.934584703285714
186,1971-08-29,4.878783892257143
187,1971-09-05,4.822983081228571
188,1971-09-12,4.7671822702
189,1971-09-19,4.711381459171429
190,1971-09-26,4.655580648142857
191,1971-10-03,4.599779837114286
192,1971-10-10,4.543979026085714
193,1971-10-17,4.488178215057143
194,1971-10-24,4.432377404028571
195,1971-10-31,4.376576593
196,1971-11-07,4.360992994192308
197,1971-11-14,4.345409395384616
198,1971-11-21,4.329825796576923
199,1971-11-28,4.314242197769231
200,1971-12-05,4.298658598961539
201,1971-12-12,4.283075000153846
202,1971-12-19,4.267491401346154
203,1971-12-26,4.251907802538462
204,1972-01-02,4.236324203730769
205,1972-01-09,4.220740604923077
206,1972-01-16,4.2051570061153845
207,1972-01-23,4.189573407307693
208,1972-01-30,4.1739898085
209,1972-02-06,4.158406209692307
210,1972-02-13,4.142822610884616
211,1972-02-20,4.127239012076923
212,1972-02-27,4.111655413269231
213,1972-03-05,4.0960718144615385
214,1972-03-12,4.080488215653846
215,1972-03-19,4.064904616846154
216,1972-03-26,4.049321018038461
217,1972-04-02,4.033737419230769
218,1972-04-09,4.018153820423077
219,1972-04-16,4.002570221615384
220,1972-04-23,3.986986622807692
221,1972-04-30,3.971403024
222,1972-05-07,3.947871989285714
223,1972-05-14,3.9243409545714285
224,1972-05-21,3.9008099198571426
225,1972-05-28,3.877278885142857
226,1972-06-04,3.8537478504285714
227,1972-06-11,3.8302168157142855
228,1972-06-18,3.8066857809999997
229,1972-06-25,3.7831547462857142
230,1972-07-02,3.7596237115714284
231,1972-07-09,3.7360926768571425
232,1972-07-16,3.712561642142857
233,1972-07-23,3.6890306074285713
234,1972-07-30,3.6654995727142854
235,1972-08-06,3.641968538
236,1972-08-13,3.618437503285714
237,1972-08-20,3.5949064685714287
238,1972-08-27,3.571375433857143
239,1972-09-03,3.547844399142857
240,1972-09-10,3.524313364428571
241,1972-09-17,3.5007823297142857
242,1972-09-24,3.477251295
243,1972-10-01,3.4537202602857144
244,1972-10-08,3.4301892255714286
245,1972-10-15,3.4066581908571427
246,1972-10-22,3.383127156142857
247,1972-10-29,3.3595961214285714
248,1972-11-05,3.3360650867142856
249,1972-11-12,3.312534052
250,1972-11-19,3.2890030172857143
251,1972-11-26,3.2654719825714285
252,1972-12-03,3.241940947857143
